datetime_utc,percentage,wind_100
2020-01-04 15:00:00+00:00,0.18129363186234704,3.900998
2020-01-04 16:00:00+00:00,0.1777544877028547,4.036957
2020-01-04 17:00:00+00:00,0.1934732140522485,4.2583323
2020-01-04 18:00:00+00:00,0.2044730815223189,4.4112797
2020-01-04 19:00:00+00:00,0.20561390454808923,4.5000715
2020-01-04 20:00:00+00:00,0.20357209060992054,4.4459734
2020-01-04 21:00:00+00:00,0.1965845495770769,4.3983355
2020-01-04 22:00:00+00:00,0.19374545591067097,4.2952185
2020-01-04 23:00:00+00:00,0.18802189493478855,4.178635
2020-01-05 00:00:00+00:00,0.16670276464070358,4.1032715
2020-01-05 01:00:00+00:00,0.15718078154492665,3.9943297
2020-01-05 02:00:00+00:00,0.15353144425226342,3.9575746
2020-01-05 03:00:00+00:00,0.14906538138433234,3.8567145
2020-01-05 04:00:00+00:00,0.14611609458475552,3.8033886
2020-01-05 05:00:00+00:00,0.14399001530945596,3.7381868
2020-01-05 06:00:00+00:00,0.14293345762081655,3.7174811
2020-01-05 07:00:00+00:00,0.1349541783894335,3.6792767
2020-01-05 08:00:00+00:00,0.12209399155347582,3.6128094
2020-01-05 09:00:00+00:00,0.10196753987724186,3.4706116
2020-01-05 10:00:00+00:00,0.09620508720729946,3.0829375
2020-01-05 11:00:00+00:00,0.08858879712047958,2.9130611
2020-01-05 12:00:00+00:00,0.07476279988202321,2.7550633
2020-01-05 13:00:00+00:00,0.06565566152289022,2.619553
2020-01-05 14:00:00+00:00,0.05894684429747891,2.5472174
2020-01-05 15:00:00+00:00,0.054467817531527844,2.5377173
2020-01-05 16:00:00+00:00,0.05568642394541885,2.5924888
2020-01-05 17:00:00+00:00,0.05190744767255457,2.5819938
2020-01-05 18:00:00+00:00,0.04438838682088559,2.5805023
2020-01-05 19:00:00+00:00,0.04077145927327253,2.5999372
2020-01-05 20:00:00+00:00,0.03657115631475413,2.655308
2020-01-05 21:00:00+00:00,0.037770316881615355,2.7445917
2020-01-05 22:00:00+00:00,0.042346572882716926,2.759397
2020-01-05 23:00:00+00:00,0.04661169533133604,2.774199
2020-01-06 00:00:00+00:00,0.06112477916485881,2.7714984
2020-01-06 01:00:00+00:00,0.08130308643317312,2.8588307
2020-01-06 02:00:00+00:00,0.09691161964939565,2.9218154
2020-01-06 03:00:00+00:00,0.10914953938038764,2.9615219
2020-01-06 04:00:00+00:00,0.11288962395919196,2.9272678
2020-01-06 05:00:00+00:00,0.109719950893273,2.9338186
2020-01-06 06:00:00+00:00,0.10503998370800995,2.9616592
2020-01-06 07:00:00+00:00,0.09800058708308561,2.9552035
2020-01-06 08:00:00+00:00,0.09681439041424476,2.8824253
2020-01-06 09:00:00+00:00,0.09176495213540874,2.7418478
2020-01-06 10:00:00+00:00,0.0900472356477429,2.3394616
2020-01-06 11:00:00+00:00,0.08282634445053717,2.2418237
2020-01-06 12:00:00+00:00,0.06763913791996835,2.2799041
2020-01-06 13:00:00+00:00,0.056237389611274016,2.2808015
2020-01-06 14:00:00+00:00,0.05087033583094496,2.2492068
2020-01-06 15:00:00+00:00,0.0453282694273443,2.4094195
2020-01-06 16:00:00+00:00,0.04612554915558159,2.4909823
2020-01-06 17:00:00+00:00,0.052037086652755624,2.6054726
2020-01-06 18:00:00+00:00,0.0623757953238,2.7115574
2020-01-06 19:00:00+00:00,0.07236447874830154,2.8078618
2020-01-06 20:00:00+00:00,0.09158345756312695,2.8722637
2020-01-06 21:00:00+00:00,0.10345838814955576,2.8832703
2020-01-06 22:00:00+00:00,0.09510963782459932,2.9299238
2020-01-06 23:00:00+00:00,0.09650973881077211,2.9545622
2020-01-07 00:00:00+00:00,0.0953753977340116,2.9978266
2020-01-07 01:00:00+00:00,0.09638009983057107,3.013558
2020-01-07 02:00:00+00:00,0.0893536671036667,3.0080187
2020-01-07 03:00:00+00:00,0.076162900868196,2.9943151
2020-01-07 04:00:00+00:00,0.07388773676566522,3.0170343
2020-01-07 05:00:00+00:00,0.07915756131084338,3.0425472
2020-01-07 06:00:00+00:00,0.08598305361843576,2.9735882
2020-01-07 07:00:00+00:00,0.08619047598675793,2.9389164
2020-01-07 08:00:00+00:00,0.08304024876786914,2.9010005
2020-01-07 09:00:00+00:00,0.07683702356524243,2.7504866
2020-01-07 10:00:00+00:00,0.07036803845320305,2.4088852
2020-01-07 11:00:00+00:00,0.06439816341493848,2.4014957
2020-01-07 12:00:00+00:00,0.06005525757819904,2.4664323
2020-01-07 13:00:00+00:00,0.06148776830942201,2.5309603
2020-01-07 14:00:00+00:00,0.05162872386512189,2.590938
2020-01-07 15:00:00+00:00,0.05394277966171304,2.7545197
2020-01-07 16:00:00+00:00,0.06671221921152963,2.929055
2020-01-07 17:00:00+00:00,0.09016391072992397,3.0578697
2020-01-07 18:00:00+00:00,0.10751608822985272,3.0898962
2020-01-07 19:00:00+00:00,0.11333039649187586,3.1007733
2020-01-07 20:00:00+00:00,0.11441288197655561,3.046385
2020-01-07 21:00:00+00:00,0.11860670298606421,3.0697546
2020-01-07 22:00:00+00:00,0.12290423517973349,3.0738328
2020-01-07 23:00:00+00:00,0.12583407613228015,3.1450918
2020-01-08 00:00:00+00:00,0.13070850178784454,3.1287136
2020-01-08 01:00:00+00:00,0.13026124730615046,3.0952907
2020-01-08 02:00:00+00:00,0.12407746795055395,3.0592515
2020-01-08 03:00:00+00:00,0.12044757650492091,3.017459
2020-01-08 04:00:00+00:00,0.11685009480433803,2.9563918
2020-01-08 05:00:00+00:00,0.10896804480810585,2.9335845
2020-01-08 06:00:00+00:00,0.10215551639853385,2.8978372
2020-01-08 07:00:00+00:00,0.09580968831768572,2.9320712
2020-01-08 08:00:00+00:00,0.07926775444401464,2.9053662
2020-01-08 09:00:00+00:00,0.058382914733603755,2.716344
2020-01-08 10:00:00+00:00,0.041964137891123555,2.3098316
2020-01-08 11:00:00+00:00,0.032636613265648436,2.2406523
2020-01-08 12:00:00+00:00,0.038606488303913,2.3211389
2020-01-08 13:00:00+00:00,0.043830939206020623,2.4684384
2020-01-08 14:00:00+00:00,0.04352628760254796,2.6358116
2020-01-08 15:00:00+00:00,0.04187987255399266,2.842558
2020-01-08 16:00:00+00:00,0.047324709722442425,3.126701
2020-01-08 17:00:00+00:00,0.06526674458228668,3.3696709
2020-01-08 18:00:00+00:00,0.08361066028075408,3.495915
2020-01-08 19:00:00+00:00,0.1037630397530284,3.595933
2020-01-08 20:00:00+00:00,0.1204605404029409,3.6601503
2020-01-08 21:00:00+00:00,0.13665893097907894,3.6844401
2020-01-08 22:00:00+00:00,0.15064697694278692,3.6519582
2020-01-08 23:00:00+00:00,0.15778360280286216,3.6413715
2020-01-09 00:00:00+00:00,0.16825843240311777,3.6300933
2020-01-09 01:00:00+00:00,0.1814167888935383,3.6365547
2020-01-09 02:00:00+00:00,0.18435311179509511,3.6757135
2020-01-09 03:00:00+00:00,0.19222867984231712,3.7033026
2020-01-09 04:00:00+00:00,0.20184789217324492,3.7325957
2020-01-09 05:00:00+00:00,0.20526387930154602,3.728796
2020-01-09 06:00:00+00:00,0.20365635594705145,3.7170677
2020-01-09 07:00:00+00:00,0.21065686087791544,3.727248
2020-01-09 08:00:00+00:00,0.2152395988280272,3.7534134
2020-01-09 09:00:00+00:00,0.20931509743283316,3.5605474
2020-01-09 10:00:00+00:00,0.20624913555107527,3.5159583
2020-01-09 11:00:00+00:00,0.21968621584892808,3.7364452
2020-01-09 12:00:00+00:00,0.23433542061166174,3.9770508
2020-01-09 13:00:00+00:00,0.2542220401745237,4.2444487
2020-01-09 14:00:00+00:00,0.25284786698439093,4.4159527
2020-01-09 15:00:00+00:00,0.24197115654551177,4.6333966
2020-01-09 16:00:00+00:00,0.2024053397881099,4.753215
2020-01-09 17:00:00+00:00,0.19752443218353527,4.716641
2020-01-09 18:00:00+00:00,0.21270515676509427,4.7286935
2020-01-09 19:00:00+00:00,0.2016793614989835,4.8249764
2020-01-09 20:00:00+00:00,0.19790038522611883,5.0560875
2020-01-09 21:00:00+00:00,0.22918227114866463,5.0750837
2020-01-09 22:00:00+00:00,0.2506764140660212,5.3392777
2020-01-09 23:00:00+00:00,0.2616373898420313,5.5714135
2020-01-10 00:00:00+00:00,0.26314768396137533,5.6536508
2020-01-10 01:00:00+00:00,0.2667905393050284,5.6820292
2020-01-10 02:00:00+00:00,0.2638023608113912,5.662658
2020-01-10 03:00:00+00:00,0.26879994349814684,5.598102
2020-01-10 04:00:00+00:00,0.27537263979434695,5.6476126
2020-01-10 05:00:00+00:00,0.28674197835799076,5.658377
2020-01-10 06:00:00+00:00,0.2848233214510133,5.7382946
2020-01-10 07:00:00+00:00,0.2837862096094037,5.829832
2020-01-10 08:00:00+00:00,0.2781858056647125,5.794785
2020-01-10 09:00:00+00:00,0.2510782949046448,5.6921377
2020-01-10 10:00:00+00:00,0.26060675994943183,5.836687
2020-01-10 11:00:00+00:00,0.2754374592844476,6.061366
2020-01-10 12:00:00+00:00,0.28316394250443805,6.216574
2020-01-10 13:00:00+00:00,0.2859706264257938,6.2610493
2020-01-10 14:00:00+00:00,0.2842205001930778,6.281122
2020-01-10 15:00:00+00:00,0.28385102909950444,6.2101297
2020-01-10 16:00:00+00:00,0.280739693574676,6.1970243
2020-01-10 17:00:00+00:00,0.2778617082142097,6.268302
2020-01-10 18:00:00+00:00,0.2856270831282608,6.314404
2020-01-10 19:00:00+00:00,0.2924396115378328,6.250391
2020-01-10 20:00:00+00:00,0.279307182843453,6.1728964
2020-01-10 21:00:00+00:00,0.2577417384869859,5.985901
2020-01-10 22:00:00+00:00,0.24024695810883576,5.876708
2020-01-10 23:00:00+00:00,0.21360614767749228,5.778161
2020-01-11 00:00:00+00:00,0.20586670055948153,5.7491226
2020-01-11 01:00:00+00:00,0.20412953822478588,5.744816
2020-01-11 02:00:00+00:00,0.2026451719014822,5.7109604
2020-01-11 03:00:00+00:00,0.19500943596763254,5.668383
2020-01-11 04:00:00+00:00,0.1846577633985678,5.538098
2020-01-11 05:00:00+00:00,0.175926578082018,5.4261727
2020-01-11 06:00:00+00:00,0.1689066273041238,5.310621
2020-01-11 07:00:00+00:00,0.16274877574456767,5.232877
2020-01-11 08:00:00+00:00,0.13901836041874063,5.0737906
2020-01-11 09:00:00+00:00,0.11029036240615793,4.434077
2020-01-11 10:00:00+00:00,0.0952976143458909,4.171152
2020-01-11 11:00:00+00:00,0.08880918338682173,4.0209966
2020-01-11 12:00:00+00:00,0.07471094428994286,3.9515622
2020-01-11 13:00:00+00:00,0.059731160127695825,3.8998983
2020-01-11 14:00:00+00:00,0.048070133858599366,3.838501
2020-01-11 15:00:00+00:00,0.0430660692228335,3.782131
2020-01-11 16:00:00+00:00,0.04498472612981129,3.8021436
2020-01-11 17:00:00+00:00,0.05709948882961202,3.744965
2020-01-11 18:00:00+00:00,0.07073102759776662,3.6223423
2020-01-11 19:00:00+00:00,0.07979279231382945,3.4939146
2020-01-11 20:00:00+00:00,0.09273724448691763,3.3724582
2020-01-11 21:00:00+00:00,0.11394618164783135,3.354183
2020-01-11 22:00:00+00:00,0.12906856868829983,3.2330818
2020-01-11 23:00:00+00:00,0.13455877949981976,3.1368606
2020-01-12 00:00:00+00:00,0.13717748689988396,3.0416403
2020-01-12 01:00:00+00:00,0.13794235688307066,3.0092497
2020-01-12 02:00:00+00:00,0.1312659494027099,2.999896
2020-01-12 03:00:00+00:00,0.13124650355567974,3.028119
2020-01-12 04:00:00+00:00,0.12967138994623534,3.0676608
2020-01-12 05:00:00+00:00,0.12940563003682265,3.0573642
2020-01-12 06:00:00+00:00,0.13856462398803637,3.042134
2020-01-12 07:00:00+00:00,0.14602534729861483,3.0176816
2020-01-12 08:00:00+00:00,0.1456169845109811,2.9868548
2020-01-12 09:00:00+00:00,0.12364317736688026,2.8479846
2020-01-12 10:00:00+00:00,0.09705422252761708,2.565096
2020-01-12 11:00:00+00:00,0.08346805740253305,2.4955683
2020-01-12 12:00:00+00:00,0.0706532442096459,2.5483522
2020-01-12 13:00:00+00:00,0.06265451913123267,2.54818
2020-01-12 14:00:00+00:00,0.04974247670319465,2.4903536
2020-01-12 15:00:00+00:00,0.03970193768661275,2.4381113
2020-01-12 16:00:00+00:00,0.03926116515392885,2.4403107
2020-01-12 17:00:00+00:00,0.04504306367090183,2.3954282
2020-01-12 18:00:00+00:00,0.04318274430501457,2.2831771
2020-01-12 19:00:00+00:00,0.04010381852523668,2.179426
2020-01-12 20:00:00+00:00,0.0410501830807052,2.1058624
2020-01-12 21:00:00+00:00,0.04956098213091287,2.3259337
