datetime_utc,percentage(t-11),wind_100(t-11),percentage(t-10),wind_100(t-10),percentage(t-9),wind_100(t-9),percentage(t-8),wind_100(t-8),percentage(t-7),wind_100(t-7),percentage(t-6),wind_100(t-6),percentage(t-5),wind_100(t-5),percentage(t-4),wind_100(t-4),percentage(t-3),wind_100(t-3),percentage(t-2),wind_100(t-2),percentage(t-1),wind_100(t-1),percentage(t),wind_100(t),wind_100(t+1),wind_100(t+2),wind_100(t+3),wind_100(t+4),wind_100(t+5),wind_100(t+6)
2020-05-09 19:00:00+00:00,0.0805623864095697,5.002131,0.09349418591109766,5.329457,0.1239197132047474,5.632954,0.17489926185212423,5.8806615,0.21911828621330262,5.9988503,0.24868845195246614,5.9788036,0.26197506809881826,5.884217,0.2792280274533803,5.7775264,0.2758319252814945,5.576927,0.2495945015990699,5.290171,0.20979801327516073,5.1121893,0.19274147027755456,4.9971924,5.123192,5.3108253,5.449935,5.554656,5.589169,5.589942
2020-05-09 20:00:00+00:00,0.09349418591109766,5.329457,0.1239197132047474,5.632954,0.17489926185212423,5.8806615,0.21911828621330262,5.9988503,0.24868845195246614,5.9788036,0.26197506809881826,5.884217,0.2792280274533803,5.7775264,0.2758319252814945,5.576927,0.2495945015990699,5.290171,0.20979801327516073,5.1121893,0.19274147027755456,4.9971924,0.18885115920752119,5.123192,5.3108253,5.449935,5.554656,5.589169,5.589942,5.6257596
2020-05-09 21:00:00+00:00,0.1239197132047474,5.632954,0.17489926185212423,5.8806615,0.21911828621330262,5.9988503,0.24868845195246614,5.9788036,0.26197506809881826,5.884217,0.2792280274533803,5.7775264,0.2758319252814945,5.576927,0.2495945015990699,5.290171,0.20979801327516073,5.1121893,0.19274147027755456,4.9971924,0.18885115920752119,5.123192,0.18573384154228262,5.3108253,5.449935,5.554656,5.589169,5.589942,5.6257596,5.6443954
2020-05-09 22:00:00+00:00,0.17489926185212423,5.8806615,0.21911828621330262,5.9988503,0.24868845195246614,5.9788036,0.26197506809881826,5.884217,0.2792280274533803,5.7775264,0.2758319252814945,5.576927,0.2495945015990699,5.290171,0.20979801327516073,5.1121893,0.19274147027755456,4.9971924,0.18885115920752119,5.123192,0.18573384154228262,5.3108253,0.16980510859429537,5.449935,5.554656,5.589169,5.589942,5.6257596,5.6443954,5.608392
2020-05-09 23:00:00+00:00,0.21911828621330262,5.9988503,0.24868845195246614,5.9788036,0.26197506809881826,5.884217,0.2792280274533803,5.7775264,0.2758319252814945,5.576927,0.2495945015990699,5.290171,0.20979801327516073,5.1121893,0.19274147027755456,4.9971924,0.18885115920752119,5.123192,0.18573384154228262,5.3108253,0.16980510859429537,5.449935,0.1493081113442003,5.554656,5.589169,5.589942,5.6257596,5.6443954,5.608392,5.712981
2020-05-10 00:00:00+00:00,0.24868845195246614,5.9788036,0.26197506809881826,5.884217,0.2792280274533803,5.7775264,0.2758319252814945,5.576927,0.2495945015990699,5.290171,0.20979801327516073,5.1121893,0.19274147027755456,4.9971924,0.18885115920752119,5.123192,0.18573384154228262,5.3108253,0.16980510859429537,5.449935,0.1493081113442003,5.554656,0.14552551246991693,5.589169,5.589942,5.6257596,5.6443954,5.608392,5.712981,5.912159
2020-05-10 01:00:00+00:00,0.26197506809881826,5.884217,0.2792280274533803,5.7775264,0.2758319252814945,5.576927,0.2495945015990699,5.290171,0.20979801327516073,5.1121893,0.19274147027755456,4.9971924,0.18885115920752119,5.123192,0.18573384154228262,5.3108253,0.16980510859429537,5.449935,0.1493081113442003,5.554656,0.14552551246991693,5.589169,0.14848442984728755,5.589942,5.6257596,5.6443954,5.608392,5.712981,5.912159,6.170106
2020-05-10 02:00:00+00:00,0.2792280274533803,5.7775264,0.2758319252814945,5.576927,0.2495945015990699,5.290171,0.20979801327516073,5.1121893,0.19274147027755456,4.9971924,0.18885115920752119,5.123192,0.18573384154228262,5.3108253,0.16980510859429537,5.449935,0.1493081113442003,5.554656,0.14552551246991693,5.589169,0.14848442984728755,5.589942,0.14686874691103585,5.6257596,5.6443954,5.608392,5.712981,5.912159,6.170106,6.583551
2020-05-10 03:00:00+00:00,0.2758319252814945,5.576927,0.2495945015990699,5.290171,0.20979801327516073,5.1121893,0.19274147027755456,4.9971924,0.18885115920752119,5.123192,0.18573384154228262,5.3108253,0.16980510859429537,5.449935,0.1493081113442003,5.554656,0.14552551246991693,5.589169,0.14848442984728755,5.589942,0.14686874691103585,5.6257596,0.1469574510722421,5.6443954,5.608392,5.712981,5.912159,6.170106,6.583551,6.9553156
2020-05-10 04:00:00+00:00,0.2495945015990699,5.290171,0.20979801327516073,5.1121893,0.19274147027755456,4.9971924,0.18885115920752119,5.123192,0.18573384154228262,5.3108253,0.16980510859429537,5.449935,0.1493081113442003,5.554656,0.14552551246991693,5.589169,0.14848442984728755,5.589942,0.14686874691103585,5.6257596,0.1469574510722421,5.6443954,0.15530831424863292,5.608392,5.712981,5.912159,6.170106,6.583551,6.9553156,7.3290935
2020-05-10 05:00:00+00:00,0.20979801327516073,5.1121893,0.19274147027755456,4.9971924,0.18885115920752119,5.123192,0.18573384154228262,5.3108253,0.16980510859429537,5.449935,0.1493081113442003,5.554656,0.14552551246991693,5.589169,0.14848442984728755,5.589942,0.14686874691103585,5.6257596,0.1469574510722421,5.6443954,0.15530831424863292,5.608392,0.1476100602582572,5.712981,5.912159,6.170106,6.583551,6.9553156,7.3290935,7.638844
2020-05-10 06:00:00+00:00,0.19274147027755456,4.9971924,0.18885115920752119,5.123192,0.18573384154228262,5.3108253,0.16980510859429537,5.449935,0.1493081113442003,5.554656,0.14552551246991693,5.589169,0.14848442984728755,5.589942,0.14686874691103585,5.6257596,0.1469574510722421,5.6443954,0.15530831424863292,5.608392,0.1476100602582572,5.712981,0.1522670287215709,5.912159,6.170106,6.583551,6.9553156,7.3290935,7.638844,7.9466324
