valid_time,u100,v100,u10,v10,wind_10,wind_100
2020-10-04 04:00:00,5.386133,1.1131583,3.5184865,0.7345925,4.3606114,6.482785
2020-10-04 05:00:00,5.4428163,1.1536906,3.5686605,0.76998603,4.4650846,6.6295757
2020-10-04 06:00:00,5.5770955,1.1851851,3.6943085,0.80967075,4.6177516,6.79488
2020-10-04 07:00:00,5.6774592,1.1008917,3.8525736,0.81702363,4.762043,6.841706
2020-10-04 08:00:00,5.684126,1.008048,4.134449,0.8335331,4.971652,6.745042
2020-10-04 09:00:00,6.0634217,0.82358044,4.6381817,0.7364616,5.450185,7.0616145
2020-10-04 10:00:00,6.639201,0.60276204,5.1527433,0.5440113,5.854068,7.5018525
2020-10-04 11:00:00,7.0966425,0.2766723,5.515046,0.3147472,6.161987,7.887219
2020-10-04 12:00:00,7.568521,-0.15927057,5.877166,-0.00012829619,6.5242624,8.360168
2020-10-04 13:00:00,7.8026285,-0.67946774,6.049051,-0.38754722,6.7131257,8.6230955
2020-10-04 14:00:00,7.953629,-1.0673348,6.1380396,-0.6760713,6.8566065,8.848069
2020-10-04 15:00:00,7.97602,-1.4197716,6.102413,-0.9406439,6.8767037,8.949248
2020-10-04 16:00:00,7.7779408,-1.6518203,5.8670125,-1.101224,6.6832304,8.81736
2020-10-04 17:00:00,7.331289,-1.7450936,5.3621902,-1.1191024,6.190661,8.416159
2020-10-04 18:00:00,6.9221377,-1.7045114,4.827293,-0.9831884,5.632055,8.023664
2020-10-04 19:00:00,6.593251,-1.6886469,4.4996414,-0.9422308,5.3022685,7.7060027
2020-10-04 20:00:00,6.2974744,-1.7233683,4.249548,-0.9769529,5.075541,7.440641
2020-10-04 21:00:00,5.98431,-1.7580534,4.000281,-1.0330452,4.8723598,7.1724825
2020-10-04 22:00:00,5.672299,-1.4741188,3.7312028,-0.84447664,4.5899796,6.832424
2020-10-04 23:00:00,5.436417,-1.5617452,3.5488734,-0.9103755,4.435609,6.6209826
2020-10-05 00:00:00,5.246327,-1.6305288,3.4087322,-0.94890255,4.3189406,6.459189
2020-10-05 01:00:00,5.07699,-1.7303246,3.2798162,-1.0065116,4.21475,6.3307977
2020-10-05 02:00:00,4.8899794,-1.8144943,3.1549969,-1.0639803,4.097039,6.1715336
2020-10-05 03:00:00,4.7713757,-1.8655008,3.0759706,-1.1013793,4.017264,6.0670404
2020-10-05 04:00:00,4.586218,-1.9579135,2.9509676,-1.1585408,3.8890433,5.8987546
2020-10-05 05:00:00,4.372075,-1.9961699,2.8175578,-1.1800387,3.7785938,5.7289114
2020-10-05 06:00:00,4.170182,-1.9718034,2.676666,-1.1682333,3.674799,5.581829
2020-10-05 07:00:00,3.8805444,-1.9369786,2.5660536,-1.1819093,3.6473305,5.371821
2020-10-05 08:00:00,3.5344098,-1.7750545,2.5939674,-1.3166045,3.7914708,5.053746
2020-10-05 09:00:00,3.4957936,-1.9612995,2.709169,-1.5767372,4.108929,5.2029037
2020-10-05 10:00:00,3.3388047,-2.0875337,2.5929904,-1.6778188,4.1816344,5.2619076
2020-10-05 11:00:00,3.5314522,-1.9461219,2.735843,-1.5598826,4.238498,5.3336744
2020-10-05 12:00:00,3.6218035,-1.7317635,2.7865546,-1.3900375,4.221329,5.3368278
2020-10-05 13:00:00,3.732771,-1.5648316,2.858585,-1.2546514,4.209571,5.347384
2020-10-05 14:00:00,3.7969432,-1.4646184,2.8822498,-1.1527809,4.209121,5.38315
2020-10-05 15:00:00,3.7827384,-1.370307,2.8285244,-1.0499959,4.162429,5.384837
2020-10-05 16:00:00,3.6773021,-1.3562585,2.6854794,-1.0103235,4.0540414,5.346653
2020-10-05 17:00:00,3.4161503,-1.2153448,2.3171153,-0.81789654,3.6529477,5.1167774
2020-10-05 18:00:00,3.1863363,-0.9362315,1.9402419,-0.47136694,3.1632783,4.8231745
2020-10-05 19:00:00,3.0315804,-0.7523886,1.8097463,-0.3087112,3.0013165,4.630564
2020-10-05 20:00:00,2.897412,-0.57513237,1.7175173,-0.19683106,2.9269838,4.5074778
2020-10-05 21:00:00,2.7662008,-0.42085323,1.6064125,-0.12290381,2.8577647,4.420928
2020-10-05 22:00:00,3.0326238,-0.23773158,1.7162603,-0.020783443,2.871909,4.540263
2020-10-05 23:00:00,3.010251,-0.30169606,1.749732,-0.051520348,2.8835936,4.496118
2020-10-06 00:00:00,3.0020328,-0.32271865,1.7715364,-0.063650236,2.8982613,4.4928126
2020-10-06 01:00:00,2.9925182,-0.28316933,1.7832829,-0.015833909,2.9094949,4.500263
2020-10-06 02:00:00,2.9750245,-0.24191035,1.7866327,0.015220804,2.905808,4.4775205
2020-10-06 03:00:00,2.999752,-0.24007225,1.8205929,-0.0027308194,2.9022388,4.460228
2020-10-06 04:00:00,3.0498676,-0.18907519,1.8603575,0.019180154,2.9121025,4.4674687
2020-10-06 05:00:00,3.028651,-0.18572772,1.8411696,0.03346814,2.9194098,4.463733
2020-10-06 06:00:00,3.0322556,-0.10335847,1.8424321,0.10683031,2.9739432,4.536733
2020-10-06 07:00:00,2.9737456,-0.07098185,1.8497565,0.120304935,3.068119,4.596598
2020-10-06 08:00:00,2.8405678,0.05338908,1.9317954,0.17401505,3.196363,4.5212693
2020-10-06 09:00:00,2.9035149,0.0123409415,2.1354084,0.069925,3.4825659,4.5916634
2020-10-06 10:00:00,2.9537363,-0.22130834,2.2281604,-0.10439419,3.5538535,4.589411
2020-10-06 11:00:00,3.2233503,-0.19301787,2.4521453,-0.07838206,3.7517247,4.8230543
2020-10-06 12:00:00,3.3949542,-0.2055183,2.5668948,-0.07782627,3.8231456,4.9322
2020-10-06 13:00:00,3.6499722,-0.27340972,2.744088,-0.107676685,3.9652936,5.123245
2020-10-06 14:00:00,3.7877493,-0.40162912,2.8339794,-0.17724948,4.103229,5.313846
2020-10-06 15:00:00,3.816033,-0.39528915,2.8314946,-0.13980459,4.12913,5.388253
2020-10-06 16:00:00,3.752004,-0.46743757,2.7289302,-0.17770879,4.0660753,5.40319
2020-10-06 17:00:00,3.5823534,-0.48915866,2.441853,-0.08096891,3.7156293,5.2802854
2020-10-06 18:00:00,3.6081848,-0.6243869,2.3147886,-0.058390457,3.492917,5.3186727
2020-10-06 19:00:00,3.5874088,-0.7032178,2.2993662,-0.09414813,3.4340713,5.268704
2020-10-06 20:00:00,3.533748,-0.7461908,2.2595272,-0.09497009,3.3939095,5.2002306
2020-10-06 21:00:00,3.4350936,-0.76376426,2.1907856,-0.10031173,3.321547,5.106218
2020-10-06 22:00:00,3.3854008,-0.67649907,2.1589513,-0.083401754,3.2072976,4.9553533
2020-10-06 23:00:00,3.3878682,-0.75334585,2.1679008,-0.11734164,3.202101,4.9505396
2020-10-07 00:00:00,3.3944836,-1.0008221,2.1720114,-0.29311264,3.2345052,5.0056796
2020-10-07 01:00:00,3.2992542,-1.2373339,2.1047943,-0.47179744,3.2050037,4.9711227
2020-10-07 02:00:00,3.1271586,-1.5573386,1.9916251,-0.69837534,3.1920702,4.950737
2020-10-07 03:00:00,2.900378,-1.816473,1.8555108,-0.8700735,3.1839,4.9111643
2020-10-07 04:00:00,2.6238935,-1.9876082,1.694317,-0.9827379,3.150253,4.8482914
2020-10-07 05:00:00,2.257002,-2.0336287,1.4774095,-1.0023369,3.0922334,4.76599
2020-10-07 06:00:00,1.9973441,-1.9970247,1.343101,-0.9857382,3.0558746,4.683154
2020-10-07 07:00:00,1.6976705,-1.9775159,1.21623,-0.99700683,3.0566075,4.5941415
2020-10-07 08:00:00,1.3848634,-1.8486074,1.0895926,-1.067561,3.0649319,4.372465
2020-10-07 09:00:00,1.2255362,-1.7785242,0.9730079,-1.230948,3.097167,4.054513
2020-10-07 10:00:00,0.9601583,-1.9082868,0.7708263,-1.3736848,3.1350899,3.99794
2020-10-07 11:00:00,0.8053206,-1.8381597,0.66267246,-1.3491163,3.1801066,3.9926767
2020-10-07 12:00:00,0.76557446,-1.717374,0.6342334,-1.2774122,3.1220775,3.89907
2020-10-07 13:00:00,0.7722182,-1.6976445,0.6380674,-1.2713743,3.0529406,3.814843
2020-10-07 14:00:00,0.68765235,-1.6214572,0.5773896,-1.2193646,2.9714906,3.7135553
2020-10-07 15:00:00,0.4862841,-1.6322751,0.4206841,-1.2263266,2.8910255,3.6244745
2020-10-07 16:00:00,0.27460036,-1.567692,0.2498832,-1.165425,2.7950625,3.5475125
2020-10-07 17:00:00,0.03275823,-1.5796523,0.067616016,-1.0699323,2.6325362,3.636558
2020-10-07 18:00:00,-0.19064693,-1.7003057,-0.08025707,-1.1078403,2.6671698,3.846148
2020-10-07 19:00:00,-0.53032863,-1.7425905,-0.33775383,-1.1480935,2.6637907,3.9500895
2020-10-07 20:00:00,-0.838301,-1.7650266,-0.57218444,-1.1848161,2.6660743,4.0028625
2020-10-07 21:00:00,-1.1707784,-1.6705407,-0.7999946,-1.1186904,2.6556973,4.000144
2020-10-07 22:00:00,-1.3032684,-1.7795695,-0.8701256,-1.1504804,2.5769281,3.9248533
2020-10-07 23:00:00,-1.6646105,-1.5451204,-1.0556941,-1.0172364,2.5675387,3.90138
2020-10-08 00:00:00,-1.8583359,-1.2651746,-1.1375394,-0.87929845,2.5506878,3.845878
2020-10-08 01:00:00,-2.038212,-1.0799826,-1.2462077,-0.8201536,2.5759873,3.8522537
2020-10-08 02:00:00,-2.1673625,-0.87683773,-1.3496281,-0.7273839,2.6120346,3.8535714
2020-10-08 03:00:00,-2.2902322,-0.7241917,-1.4468772,-0.66305983,2.656253,3.8808894
2020-10-08 04:00:00,-2.3809712,-0.5343201,-1.5320282,-0.563733,2.6732113,3.8802786
2020-10-08 05:00:00,-2.532055,-0.26827726,-1.6533154,-0.41959763,2.6990395,3.9123812
2020-10-08 06:00:00,-2.5276768,-0.054337807,-1.6544147,-0.31458792,2.6633594,3.859006
2020-10-08 07:00:00,-2.491472,0.14081094,-1.6255652,-0.20334949,2.6605465,3.8222182
2020-10-08 08:00:00,-2.3442423,0.25174654,-1.6498151,-0.114919014,2.6528606,3.6997185
2020-10-08 09:00:00,-2.098357,0.2888041,-1.5908016,0.07289734,2.6259725,3.4160142
2020-10-08 10:00:00,-1.8902574,0.30047533,-1.5135183,0.15888353,2.628198,3.2252812
2020-10-08 11:00:00,-1.5900362,0.5022978,-1.2743206,0.32954395,2.7465253,3.3465488
2020-10-08 12:00:00,-1.2616675,0.5170724,-1.0044065,0.34781852,2.8959436,3.5182872
2020-10-08 13:00:00,-0.9644026,0.46478668,-0.75822544,0.31128222,3.0783622,3.740521
2020-10-08 14:00:00,-0.7957231,0.2960003,-0.62190515,0.18470328,3.2605226,3.978052
2020-10-08 15:00:00,-0.7469251,0.12139896,-0.58106685,0.05409185,3.3836596,4.169473
2020-10-08 16:00:00,-0.7770141,-0.07257233,-0.60649025,-0.096604094,3.408176,4.287482
2020-10-08 17:00:00,-0.85643035,-0.214416,-0.75193894,-0.23404199,3.217645,4.406775
2020-10-08 18:00:00,-0.95737356,-0.3395996,-0.83917624,-0.3052125,3.1970491,4.535774
2020-10-08 19:00:00,-1.0397749,-0.361134,-0.9068579,-0.3309368,3.1054497,4.462795
2020-10-08 20:00:00,-1.1433673,-0.3432931,-0.9819443,-0.30738732,3.0086875,4.299119
2020-10-08 21:00:00,-1.1512688,-0.29516986,-0.97806805,-0.26279414,2.9051907,4.104074
2020-10-08 22:00:00,-0.7733996,-0.4323023,-0.7158595,-0.32689777,2.6693819,3.7767823
2020-10-08 23:00:00,-0.7712768,-0.37319288,-0.70681995,-0.26736027,2.5926723,3.6409528
2020-10-09 00:00:00,-0.71664727,-0.46209556,-0.6520378,-0.3334458,2.544073,3.5402029
2020-10-09 01:00:00,-0.65128374,-0.50861865,-0.59683186,-0.3654799,2.4765956,3.4210072
2020-10-09 02:00:00,-0.56946224,-0.62766266,-0.55451846,-0.45758912,2.4478042,3.3363452
2020-10-09 03:00:00,-0.52460885,-0.7001771,-0.53945875,-0.5037862,2.386416,3.2150126
2020-10-09 04:00:00,-0.56382287,-0.707045,-0.56288785,-0.5212795,2.3559685,3.1169555
2020-10-09 05:00:00,-0.68276966,-0.67695594,-0.64326155,-0.51557726,2.3240283,3.0368261
2020-10-09 06:00:00,-0.715767,-0.54602635,-0.6848151,-0.43681723,2.3159592,3.0085087
2020-10-09 07:00:00,-0.7832523,-0.487676,-0.7336768,-0.39351118,2.307323,2.9922426
2020-10-09 08:00:00,-0.7842395,-0.40278968,-0.74304545,-0.33728033,2.2401474,2.8859868
2020-10-09 09:00:00,-0.7669273,-0.40629146,-0.6704132,-0.32762903,2.1179092,2.561965
2020-10-09 10:00:00,-0.74393415,-0.29334652,-0.65587956,-0.24027893,2.091263,2.4579604
2020-10-09 11:00:00,-0.46458918,-0.38778988,-0.42353937,-0.31032577,2.2052307,2.5786152
2020-10-09 12:00:00,-0.17016943,-0.49705476,-0.1770226,-0.3878449,2.3824975,2.7967858
2020-10-09 13:00:00,0.05720387,-0.7049942,0.0073168594,-0.54591465,2.5997078,3.072561
2020-10-09 14:00:00,0.161754,-0.9558495,0.0877895,-0.7298168,2.7933943,3.343474
2020-10-09 15:00:00,0.21607457,-1.1907694,0.12652364,-0.9007859,2.942825,3.5789814
2020-10-09 16:00:00,0.112828456,-1.4364873,0.033206508,-1.0650064,3.0438778,3.7917573
2020-10-09 17:00:00,0.023418786,-1.5450126,-0.15273015,-1.0152696,2.8748484,3.9437602
2020-10-09 18:00:00,-0.03767791,-1.7617837,-0.19841968,-1.068066,2.8325996,4.133719
2020-10-09 19:00:00,-0.15820113,-1.9368517,-0.27174497,-1.1465116,2.787136,4.154517
2020-10-09 20:00:00,-0.29012325,-2.0449855,-0.34320557,-1.2132102,2.7406006,4.1079926
2020-10-09 21:00:00,-0.39586928,-2.1357973,-0.3781681,-1.2920281,2.715562,4.069405
2020-10-09 22:00:00,-0.44227514,-2.261932,-0.37027466,-1.3952218,2.6377332,3.8934114
2020-10-09 23:00:00,-0.5856123,-2.2786784,-0.4463249,-1.431993,2.6226401,3.8681943
2020-10-10 00:00:00,-0.661191,-2.2522995,-0.47689348,-1.4401988,2.6237473,3.8735754
2020-10-10 01:00:00,-0.7365716,-2.2766213,-0.5260777,-1.4918754,2.6427944,3.8925896
2020-10-10 02:00:00,-0.84097034,-2.3863766,-0.62012666,-1.5837965,2.6829236,3.9389193
2020-10-10 03:00:00,-0.9699312,-2.4757237,-0.7062017,-1.659963,2.7292671,3.9959471
2020-10-10 04:00:00,-1.0792426,-2.54384,-0.76984376,-1.7205538,2.7782686,4.03682
2020-10-10 05:00:00,-1.2061033,-2.567323,-0.8450966,-1.7430998,2.8179324,4.07772
2020-10-10 06:00:00,-1.2543557,-2.565532,-0.8584546,-1.7546333,2.8601758,4.1191025
2020-10-10 07:00:00,-1.3122507,-2.5680523,-0.90256757,-1.7950319,2.926252,4.165599
2020-10-10 08:00:00,-1.3755327,-2.5135067,-1.0221667,-1.8634257,3.0695367,4.154546
2020-10-10 09:00:00,-1.4210616,-2.424019,-1.1347154,-1.8837537,3.2074516,4.098223
2020-10-10 10:00:00,-1.4253438,-2.349104,-1.1691697,-1.8482747,3.2079248,4.000998
2020-10-10 11:00:00,-1.2765868,-2.2592747,-1.0630258,-1.7561824,3.2951787,4.093747
2020-10-10 12:00:00,-0.98230845,-2.2744389,-0.8180922,-1.7607057,3.3902848,4.2104106
2020-10-10 13:00:00,-0.6938098,-2.4691124,-0.58493423,-1.9012492,3.5625107,4.4442997
2020-10-10 14:00:00,-0.49337193,-2.7525742,-0.42388946,-2.110103,3.7648911,4.7298994
2020-10-10 15:00:00,-0.39654246,-3.0388272,-0.3480488,-2.3064392,3.9572363,5.025309
2020-10-10 16:00:00,-0.45706946,-3.3121643,-0.40399292,-2.462143,4.0847573,5.298801
2020-10-10 17:00:00,-0.5161948,-3.491651,-0.47133464,-2.4233036,3.9934862,5.5206404
2020-10-10 18:00:00,-0.6653482,-3.7187455,-0.5652869,-2.3660996,3.8884084,5.8496614
2020-10-10 19:00:00,-0.8603606,-3.9235854,-0.6551958,-2.4811018,3.9501767,6.038232
2020-10-10 20:00:00,-1.0720465,-4.1139255,-0.76918,-2.6261363,4.03265,6.15349
2020-10-10 21:00:00,-1.2493004,-4.270872,-0.8572835,-2.731277,4.074953,6.2300396
2020-10-10 22:00:00,-1.5564696,-4.1828995,-1.0545665,-2.6915538,4.0624433,6.1706314
2020-10-10 23:00:00,-1.6393809,-4.1902595,-1.0677294,-2.717758,4.033919,6.121113
2020-10-11 00:00:00,-1.6825231,-4.3318048,-1.0881044,-2.8603017,4.068206,6.133553
2020-10-11 01:00:00,-1.6929411,-4.367996,-1.0882314,-2.919571,4.084139,6.1373625
2020-10-11 02:00:00,-1.7306107,-4.4680448,-1.1141647,-3.0277698,4.1714916,6.233357
2020-10-11 03:00:00,-1.7041091,-4.457876,-1.087318,-3.0201225,4.1856713,6.2432585
2020-10-11 04:00:00,-1.6796697,-4.4476357,-1.0631236,-3.0128834,4.179412,6.2375517
2020-10-11 05:00:00,-1.6244851,-4.4139094,-1.014684,-3.0019195,4.1705146,6.21897
2020-10-11 06:00:00,-1.5610156,-4.4386363,-0.95703644,-3.0358877,4.203839,6.245628
2020-10-11 07:00:00,-1.4799553,-4.5111647,-0.8945085,-3.1409414,4.2888327,6.2758975
2020-10-11 08:00:00,-1.4143691,-4.568555,-0.96570104,-3.4386787,4.6646,6.298055
2020-10-11 09:00:00,-1.4300609,-4.7057104,-1.11046,-3.6907866,4.998432,6.420427
2020-10-11 10:00:00,-1.368932,-4.6379876,-1.0931873,-3.6946514,4.9763966,6.2967567
2020-10-11 11:00:00,-1.1006892,-4.674966,-0.9009875,-3.7349675,5.0316324,6.3228035
2020-10-11 12:00:00,-0.808215,-4.757014,-0.67873657,-3.781921,5.0552053,6.353113
2020-10-11 13:00:00,-0.52505654,-4.859051,-0.46833673,-3.8264713,5.055737,6.389498
2020-10-11 14:00:00,-0.2588411,-4.962801,-0.27085385,-3.8680065,5.0347795,6.414091
2020-10-11 15:00:00,-0.09977575,-5.022408,-0.15000829,-3.8579533,5.0033684,6.4373717
2020-10-11 16:00:00,-0.025652075,-5.0497737,-0.0979886,-3.8015196,4.9631357,6.4920845
2020-10-11 17:00:00,0.003127188,-4.951618,-0.049384944,-3.512681,4.6941643,6.449299
2020-10-11 18:00:00,-0.029108966,-5.056688,0.036444932,-3.265403,4.415486,6.5852776
2020-10-11 19:00:00,-0.1484217,-5.2720838,0.011429067,-3.37506,4.497767,6.8097434
2020-10-11 20:00:00,-0.2790267,-5.397773,-0.033863895,-3.467504,4.5797367,6.969785
2020-10-11 21:00:00,-0.5107235,-5.402108,-0.15245222,-3.495422,4.622871,7.039134
2020-10-11 22:00:00,-0.81312954,-5.323699,-0.2915401,-3.466368,4.6626287,7.11612
2020-10-11 23:00:00,-0.7399628,-5.1913977,-0.21385725,-3.4076746,4.577478,6.982331
2020-10-12 00:00:00,-0.7334976,-5.0802083,-0.19342434,-3.3772454,4.538346,6.906114
2020-10-12 01:00:00,-0.6646239,-4.9685645,-0.14430174,-3.3307242,4.544495,6.885772
2020-10-12 02:00:00,-0.6155593,-4.9178433,-0.1151385,-3.3085282,4.5501666,6.8900476
2020-10-12 03:00:00,-0.50572073,-4.7821126,-0.05304673,-3.2243073,4.4898357,6.787489
2020-10-12 04:00:00,-0.4629779,-4.7783513,-0.019706061,-3.2417421,4.5156817,6.7810636
2020-10-12 05:00:00,-0.46080714,-4.716154,-0.029414428,-3.2348711,4.51482,6.7267876
2020-10-12 06:00:00,-0.48750928,-4.6505537,-0.06890038,-3.2014937,4.48087,6.647204
2020-10-12 07:00:00,-0.48907018,-4.53823,-0.08510226,-3.1956358,4.512619,6.5496984
2020-10-12 08:00:00,-0.45426437,-4.3798985,-0.17869031,-3.358328,4.7413864,6.3308797
2020-10-12 09:00:00,-0.5110464,-4.3373117,-0.35690135,-3.4697094,4.9129386,6.223057
2020-10-12 10:00:00,-0.21045946,-3.9334333,-0.16063748,-3.1914303,4.552913,5.674421
2020-10-12 11:00:00,-0.02723422,-3.7957566,-0.02960923,-3.0742397,4.3668127,5.4214487
2020-10-12 12:00:00,0.35470062,-3.6919138,0.27200088,-2.9840596,4.174242,5.1744943
2020-10-12 13:00:00,0.65255135,-3.72304,0.50410116,-2.9617305,4.1002054,5.113006
2020-10-12 14:00:00,0.8722954,-3.6262677,0.6691165,-2.838835,4.0157075,5.0463324
2020-10-12 15:00:00,1.0692369,-3.527898,0.8185615,-2.7009463,3.956289,5.0300956
2020-10-12 16:00:00,1.1910816,-3.3403926,0.8965024,-2.4771605,3.8467758,4.98913
2020-10-12 17:00:00,1.2507985,-3.0500927,0.86382496,-2.0000615,3.4537475,4.871641
2020-10-12 18:00:00,1.4431784,-2.816288,0.96133554,-1.5493575,3.1892173,4.90758
2020-10-12 19:00:00,1.6223047,-2.6393955,1.079653,-1.3898847,3.2224426,5.0108967
2020-10-12 20:00:00,1.7637405,-2.502885,1.1739507,-1.3239381,3.2938428,5.121133
2020-10-12 21:00:00,1.8571125,-2.3889139,1.2335306,-1.2503389,3.3237095,5.152683
2020-10-12 22:00:00,1.9935547,-2.0692866,1.3635032,-1.0448014,3.328118,5.118188
2020-10-12 23:00:00,2.0936446,-1.9946394,1.4335148,-1.0369331,3.3171723,5.0885224
2020-10-13 00:00:00,2.2274795,-2.0504105,1.492308,-1.0666574,3.332176,5.117761
2020-10-13 01:00:00,2.239211,-2.0061142,1.4776673,-1.0655721,3.2814124,5.0049677
2020-10-13 02:00:00,2.39086,-2.110524,1.5756606,-1.1544417,3.3001819,5.014051
2020-10-13 03:00:00,2.3936832,-2.1013148,1.5764681,-1.1424558,3.270591,4.9361353
2020-10-13 04:00:00,2.4997256,-2.1330085,1.6755953,-1.1765058,3.321736,4.97537
2020-10-13 05:00:00,2.540231,-2.1163201,1.7187049,-1.180564,3.3216305,4.9341283
2020-10-13 06:00:00,2.6259081,-2.041894,1.803983,-1.1368185,3.345922,4.918799
2020-10-13 07:00:00,2.7734246,-2.0139093,1.9528103,-1.1657342,3.433484,4.9643307
2020-10-13 08:00:00,2.8252075,-2.001794,2.0917742,-1.2828344,3.5605807,4.898948
2020-10-13 09:00:00,2.9480803,-2.0092535,2.3330994,-1.4859607,3.7985137,4.837948
2020-10-13 10:00:00,3.1754038,-2.2331073,2.5233614,-1.6943831,3.9967167,5.015938
2020-10-13 11:00:00,3.421939,-2.2490742,2.7328646,-1.7162539,4.123557,5.1421366
2020-10-13 12:00:00,3.8032923,-2.2609646,3.0284433,-1.719438,4.3443613,5.421411
2020-10-13 13:00:00,4.0864005,-2.1708584,3.2218528,-1.6300063,4.514449,5.6627526
2020-10-13 14:00:00,4.268824,-2.1583977,3.3296206,-1.5924559,4.6810937,5.919989
2020-10-13 15:00:00,4.3129816,-2.1239405,3.3288405,-1.5392729,4.795038,6.1283092
2020-10-13 16:00:00,4.2128735,-2.1052446,3.1919932,-1.4815189,4.77892,6.2247653
2020-10-13 17:00:00,3.9293926,-2.012148,2.7727132,-1.298347,4.440584,6.129064
2020-10-13 18:00:00,3.763644,-1.8964578,2.4485989,-1.0951744,4.1739426,6.1228776
2020-10-13 19:00:00,3.6659868,-1.9216502,2.3752503,-1.0950797,4.176306,6.152572
2020-10-13 20:00:00,3.545434,-1.870085,2.3079758,-1.0473105,4.2021813,6.168302
2020-10-13 21:00:00,3.5034943,-1.8822693,2.2817442,-1.059487,4.243277,6.2314963
2020-10-13 22:00:00,3.7160728,-1.6611542,2.4017231,-0.8954005,4.3002157,6.3318443
2020-10-13 23:00:00,3.732595,-1.7591679,2.4154744,-0.9544828,4.3617573,6.38516
2020-10-14 00:00:00,3.7839243,-1.9774432,2.4649296,-1.1082405,4.439671,6.4810243
2020-10-14 01:00:00,3.8072479,-2.132364,2.4893608,-1.2306772,4.4862666,6.5343766
2020-10-14 02:00:00,3.7992337,-2.3881404,2.4850602,-1.4210265,4.585253,6.6737266
2020-10-14 03:00:00,3.765241,-2.542125,2.4552062,-1.534505,4.663622,6.779496
2020-10-14 04:00:00,3.758672,-2.7575586,2.4558291,-1.6998355,4.7496557,6.8841796
2020-10-14 05:00:00,3.7697163,-2.9665904,2.4832559,-1.8558164,4.833319,6.993556
2020-10-14 06:00:00,3.7454295,-3.1970162,2.4763281,-2.0237362,4.884128,7.072327
2020-10-14 07:00:00,3.6297014,-3.3888035,2.4515162,-2.1893468,4.9418435,7.060516
2020-10-14 08:00:00,3.3740125,-3.5467362,2.480915,-2.5909677,5.157111,6.8519926
2020-10-14 09:00:00,3.2532506,-4.020504,2.504761,-3.114265,5.541934,7.056566
2020-10-14 10:00:00,3.251295,-3.6648564,2.5225356,-2.9178436,5.3329654,6.711485
2020-10-14 11:00:00,3.5066268,-3.955971,2.7264311,-3.1611195,5.4702225,6.8630595
2020-10-14 12:00:00,3.813228,-4.163471,2.9509332,-3.3180363,5.602905,7.0502286
2020-10-14 13:00:00,4.116023,-4.4145765,3.169398,-3.484482,5.7866135,7.320833
2020-10-14 14:00:00,4.305158,-4.643385,3.2889326,-3.6336896,5.9370914,7.5735607
2020-10-14 15:00:00,4.2801824,-4.899253,3.2459831,-3.7794437,6.011311,7.7467933
2020-10-14 16:00:00,4.136024,-5.0365744,3.0808356,-3.8145576,5.8952827,7.7173104
2020-10-14 17:00:00,3.7898202,-5.000597,2.7106674,-3.6367831,5.5028057,7.452514
2020-10-14 18:00:00,3.5261676,-4.827752,2.3552554,-3.2104197,4.909249,7.1277995
2020-10-14 19:00:00,3.2642848,-4.741122,2.1505783,-3.0729046,4.6645947,6.8903728
2020-10-14 20:00:00,3.0825963,-4.614058,2.023939,-2.9494603,4.456214,6.649591
2020-10-14 21:00:00,2.8986928,-4.416742,1.91117,-2.8022542,4.2676353,6.374426
2020-10-14 22:00:00,2.6660016,-4.2917147,1.7961721,-2.7305126,4.037809,6.013664
2020-10-14 23:00:00,2.6484885,-3.9695745,1.8218445,-2.508029,3.8303227,5.665863
2020-10-15 00:00:00,2.6659002,-3.7432587,1.8576798,-2.3563917,3.69464,5.4502096
2020-10-15 01:00:00,2.7307658,-3.5557559,1.9129674,-2.2286818,3.6176922,5.3230553
2020-10-15 02:00:00,2.7957263,-3.4959192,1.9565051,-2.2046742,3.5993292,5.295194
2020-10-15 03:00:00,2.8255987,-3.5128107,1.9808577,-2.2363434,3.6302087,5.317762
2020-10-15 04:00:00,2.8192844,-3.6273787,1.9760144,-2.345574,3.6764786,5.363444
2020-10-15 05:00:00,2.724694,-3.682997,1.9074411,-2.4106102,3.665465,5.3312454
2020-10-15 06:00:00,2.5453079,-3.6861331,1.7832552,-2.4414089,3.6125185,5.240195
2020-10-15 07:00:00,2.4223762,-3.5855772,1.7487694,-2.406255,3.5583997,5.102001
2020-10-15 08:00:00,2.1447873,-3.4063861,1.6862485,-2.5062284,3.5669706,4.772202
2020-10-15 09:00:00,2.0451715,-3.364313,1.6473204,-2.6912897,3.7210813,4.6417103
2020-10-15 10:00:00,2.3391075,-3.3069394,1.8899118,-2.6571903,3.8316069,4.7385144
2020-10-15 11:00:00,2.353193,-3.4052854,1.9129682,-2.727817,3.8956978,4.8095846
2020-10-15 12:00:00,2.3906987,-3.5087423,1.9499322,-2.7826705,3.9899366,4.9389253
2020-10-15 13:00:00,2.430828,-3.551717,1.9852128,-2.791353,4.110458,5.104088
2020-10-15 14:00:00,2.4781952,-3.5672038,2.0179424,-2.7685425,4.2194953,5.269579
2020-10-15 15:00:00,2.3622272,-3.5769014,1.9118034,-2.7382576,4.2851143,5.397925
2020-10-15 16:00:00,2.1924427,-3.567655,1.7554744,-2.668805,4.282957,5.489106
2020-10-15 17:00:00,1.9853488,-3.4154637,1.5360073,-2.3673184,4.0049605,5.426092
