datetime_utc,(t-11),(t-10),(t-9),(t-8),(t-7),(t-6),(t-5),(t-4),(t-3),(t-2),(t-1),(t)
2020-01-01 21:00:00+00:00,0.03061424517450995,0.026083362816478536,0.022278458747573497,0.020897803608430878,0.01806519189103512,0.01675583819100302,0.01908933983462435,0.020366283789606282,0.02389894600008844,0.025675000028844805,0.02578519316201568,0.027548283292751663
2020-01-01 22:00:00+00:00,0.026083362816478536,0.022278458747573497,0.020897803608430878,0.01806519189103512,0.01675583819100302,0.01908933983462435,0.020366283789606282,0.02389894600008844,0.025675000028844805,0.02578519316201568,0.027548283292751663,0.03119762058541528
2020-01-01 23:00:00+00:00,0.022278458747573497,0.020897803608430878,0.01806519189103512,0.01675583819100302,0.01908933983462435,0.020366283789606282,0.02389894600008844,0.025675000028844805,0.02578519316201568,0.027548283292751663,0.03119762058541528,0.034542306274605854
2020-01-02 00:00:00+00:00,0.020897803608430878,0.01806519189103512,0.01675583819100302,0.01908933983462435,0.020366283789606282,0.02389894600008844,0.025675000028844805,0.02578519316201568,0.027548283292751663,0.03119762058541528,0.034542306274605854,0.04368185437878938
2020-01-02 01:00:00+00:00,0.01806519189103512,0.01675583819100302,0.01908933983462435,0.020366283789606282,0.02389894600008844,0.025675000028844805,0.02578519316201568,0.027548283292751663,0.03119762058541528,0.034542306274605854,0.04368185437878938,0.05419557567310535
2020-01-02 02:00:00+00:00,0.01675583819100302,0.01908933983462435,0.020366283789606282,0.02389894600008844,0.025675000028844805,0.02578519316201568,0.027548283292751663,0.03119762058541528,0.034542306274605854,0.04368185437878938,0.05419557567310535,0.06657609828231839
2020-01-02 03:00:00+00:00,0.01908933983462435,0.020366283789606282,0.02389894600008844,0.025675000028844805,0.02578519316201568,0.027548283292751663,0.03119762058541528,0.034542306274605854,0.04368185437878938,0.05419557567310535,0.06657609828231839,0.0785352942058777
2020-01-02 04:00:00+00:00,0.020366283789606282,0.02389894600008844,0.025675000028844805,0.02578519316201568,0.027548283292751663,0.03119762058541528,0.034542306274605854,0.04368185437878938,0.05419557567310535,0.06657609828231839,0.0785352942058777,0.08421348153868959
2020-01-02 05:00:00+00:00,0.02389894600008844,0.025675000028844805,0.02578519316201568,0.027548283292751663,0.03119762058541528,0.034542306274605854,0.04368185437878938,0.05419557567310535,0.06657609828231839,0.0785352942058777,0.08421348153868959,0.09693754744543602
2020-01-02 06:00:00+00:00,0.025675000028844805,0.02578519316201568,0.027548283292751663,0.03119762058541528,0.034542306274605854,0.04368185437878938,0.05419557567310535,0.06657609828231839,0.0785352942058777,0.08421348153868959,0.09693754744543602,0.10529926166841244
2020-01-02 07:00:00+00:00,0.02578519316201568,0.027548283292751663,0.03119762058541528,0.034542306274605854,0.04368185437878938,0.05419557567310535,0.06657609828231839,0.0785352942058777,0.08421348153868959,0.09693754744543602,0.10529926166841244,0.11517775195974274
2020-01-02 08:00:00+00:00,0.027548283292751663,0.03119762058541528,0.034542306274605854,0.04368185437878938,0.05419557567310535,0.06657609828231839,0.0785352942058777,0.08421348153868959,0.09693754744543602,0.10529926166841244,0.11517775195974274,0.1286731697986861
2020-01-02 09:00:00+00:00,0.03119762058541528,0.034542306274605854,0.04368185437878938,0.05419557567310535,0.06657609828231839,0.0785352942058777,0.08421348153868959,0.09693754744543602,0.10529926166841244,0.11517775195974274,0.1286731697986861,0.14362702616489276
2020-01-02 10:00:00+00:00,0.034542306274605854,0.04368185437878938,0.05419557567310535,0.06657609828231839,0.0785352942058777,0.08421348153868959,0.09693754744543602,0.10529926166841244,0.11517775195974274,0.1286731697986861,0.14362702616489276,0.14222692517871996
2020-01-02 11:00:00+00:00,0.04368185437878938,0.05419557567310535,0.06657609828231839,0.0785352942058777,0.08421348153868959,0.09693754744543602,0.10529926166841244,0.11517775195974274,0.1286731697986861,0.14362702616489276,0.14222692517871996,0.12966490799722516
2020-01-02 12:00:00+00:00,0.05419557567310535,0.06657609828231839,0.0785352942058777,0.08421348153868959,0.09693754744543602,0.10529926166841244,0.11517775195974274,0.1286731697986861,0.14362702616489276,0.14222692517871996,0.12966490799722516,0.12781107058034807
2020-01-02 13:00:00+00:00,0.06657609828231839,0.0785352942058777,0.08421348153868959,0.09693754744543602,0.10529926166841244,0.11517775195974274,0.1286731697986861,0.14362702616489276,0.14222692517871996,0.12966490799722516,0.12781107058034807,0.12742215363974452
2020-01-02 14:00:00+00:00,0.0785352942058777,0.08421348153868959,0.09693754744543602,0.10529926166841244,0.11517775195974274,0.1286731697986861,0.14362702616489276,0.14222692517871996,0.12966490799722516,0.12781107058034807,0.12742215363974452,0.13035847654130137
2020-01-02 15:00:00+00:00,0.08421348153868959,0.09693754744543602,0.10529926166841244,0.11517775195974274,0.1286731697986861,0.14362702616489276,0.14222692517871996,0.12966490799722516,0.12781107058034807,0.12742215363974452,0.13035847654130137,0.12887411021799805
2020-01-02 16:00:00+00:00,0.09693754744543602,0.10529926166841244,0.11517775195974274,0.1286731697986861,0.14362702616489276,0.14222692517871996,0.12966490799722516,0.12781107058034807,0.12742215363974452,0.13035847654130137,0.12887411021799805,0.13046218772546245
2020-01-02 17:00:00+00:00,0.10529926166841244,0.11517775195974274,0.1286731697986861,0.14362702616489276,0.14222692517871996,0.12966490799722516,0.12781107058034807,0.12742215363974452,0.13035847654130137,0.12887411021799805,0.13046218772546245,0.13828590018060408
2020-01-02 18:00:00+00:00,0.11517775195974274,0.1286731697986861,0.14362702616489276,0.14222692517871996,0.12966490799722516,0.12781107058034807,0.12742215363974452,0.13035847654130137,0.12887411021799805,0.13046218772546245,0.13828590018060408,0.1442817030149086
2020-01-02 19:00:00+00:00,0.1286731697986861,0.14362702616489276,0.14222692517871996,0.12966490799722516,0.12781107058034807,0.12742215363974452,0.13035847654130137,0.12887411021799805,0.13046218772546245,0.13828590018060408,0.1442817030149086,0.15325272044483074
2020-01-02 20:00:00+00:00,0.14362702616489276,0.14222692517871996,0.12966490799722516,0.12781107058034807,0.12742215363974452,0.13035847654130137,0.12887411021799805,0.13046218772546245,0.13828590018060408,0.1442817030149086,0.15325272044483074,0.16436926299708224
2020-01-02 21:00:00+00:00,0.14222692517871996,0.12966490799722516,0.12781107058034807,0.12742215363974452,0.13035847654130137,0.12887411021799805,0.13046218772546245,0.13828590018060408,0.1442817030149086,0.15325272044483074,0.16436926299708224,0.168913109253134
2020-01-02 22:00:00+00:00,0.12966490799722516,0.12781107058034807,0.12742215363974452,0.13035847654130137,0.12887411021799805,0.13046218772546245,0.13828590018060408,0.1442817030149086,0.15325272044483074,0.16436926299708224,0.168913109253134,0.1687186507828322
2020-01-02 23:00:00+00:00,0.12781107058034807,0.12742215363974452,0.13035847654130137,0.12887411021799805,0.13046218772546245,0.13828590018060408,0.1442817030149086,0.15325272044483074,0.16436926299708224,0.168913109253134,0.1687186507828322,0.1661582809238586
2020-01-03 00:00:00+00:00,0.12742215363974452,0.13035847654130137,0.12887411021799805,0.13046218772546245,0.13828590018060408,0.1442817030149086,0.15325272044483074,0.16436926299708224,0.168913109253134,0.1687186507828322,0.1661582809238586,0.1593327886162662
2020-01-03 01:00:00+00:00,0.13035847654130137,0.12887411021799805,0.13046218772546245,0.13828590018060408,0.1442817030149086,0.15325272044483074,0.16436926299708224,0.168913109253134,0.1687186507828322,0.1661582809238586,0.1593327886162662,0.1534731067111729
2020-01-03 02:00:00+00:00,0.12887411021799805,0.13046218772546245,0.13828590018060408,0.1442817030149086,0.15325272044483074,0.16436926299708224,0.168913109253134,0.1687186507828322,0.1661582809238586,0.1593327886162662,0.1534731067111729,0.15411481966316876
2020-01-03 03:00:00+00:00,0.13046218772546245,0.13828590018060408,0.1442817030149086,0.15325272044483074,0.16436926299708224,0.168913109253134,0.1687186507828322,0.1661582809238586,0.1593327886162662,0.1534731067111729,0.15411481966316876,0.15960503047468869
2020-01-03 04:00:00+00:00,0.13828590018060408,0.1442817030149086,0.15325272044483074,0.16436926299708224,0.168913109253134,0.1687186507828322,0.1661582809238586,0.1593327886162662,0.1534731067111729,0.15411481966316876,0.15960503047468869,0.15369997492652485
2020-01-03 05:00:00+00:00,0.1442817030149086,0.15325272044483074,0.16436926299708224,0.168913109253134,0.1687186507828322,0.1661582809238586,0.1593327886162662,0.1534731067111729,0.15411481966316876,0.15960503047468869,0.15369997492652485,0.1442104015757981
2020-01-03 06:00:00+00:00,0.15325272044483074,0.16436926299708224,0.168913109253134,0.1687186507828322,0.1661582809238586,0.1593327886162662,0.1534731067111729,0.15411481966316876,0.15960503047468869,0.15369997492652485,0.1442104015757981,0.13942672320637436
2020-01-03 07:00:00+00:00,0.16436926299708224,0.168913109253134,0.1687186507828322,0.1661582809238586,0.1593327886162662,0.1534731067111729,0.15411481966316876,0.15960503047468869,0.15369997492652485,0.1442104015757981,0.13942672320637436,0.12880929072789732
2020-01-03 08:00:00+00:00,0.168913109253134,0.1687186507828322,0.1661582809238586,0.1593327886162662,0.1534731067111729,0.15411481966316876,0.15960503047468869,0.15369997492652485,0.1442104015757981,0.13942672320637436,0.12880929072789732,0.10797630660956678
2020-01-03 09:00:00+00:00,0.1687186507828322,0.1661582809238586,0.1593327886162662,0.1534731067111729,0.15411481966316876,0.15960503047468869,0.15369997492652485,0.1442104015757981,0.13942672320637436,0.12880929072789732,0.10797630660956678,0.0887378819477112
2020-01-03 10:00:00+00:00,0.1661582809238586,0.1593327886162662,0.1534731067111729,0.15411481966316876,0.15960503047468869,0.15369997492652485,0.1442104015757981,0.13942672320637436,0.12880929072789732,0.10797630660956678,0.0887378819477112,0.0681252840957228
2020-01-03 11:00:00+00:00,0.1593327886162662,0.1534731067111729,0.15411481966316876,0.15960503047468869,0.15369997492652485,0.1442104015757981,0.13942672320637436,0.12880929072789732,0.10797630660956678,0.0887378819477112,0.0681252840957228,0.061273863992090054
2020-01-03 12:00:00+00:00,0.1534731067111729,0.15411481966316876,0.15960503047468869,0.15369997492652485,0.1442104015757981,0.13942672320637436,0.12880929072789732,0.10797630660956678,0.0887378819477112,0.0681252840957228,0.061273863992090054,0.06771692130808907
2020-01-03 13:00:00+00:00,0.15411481966316876,0.15960503047468869,0.15369997492652485,0.1442104015757981,0.13942672320637436,0.12880929072789732,0.10797630660956678,0.0887378819477112,0.0681252840957228,0.061273863992090054,0.06771692130808907,0.07808803972418361
2020-01-03 14:00:00+00:00,0.15960503047468869,0.15369997492652485,0.1442104015757981,0.13942672320637436,0.12880929072789732,0.10797630660956678,0.0887378819477112,0.0681252840957228,0.061273863992090054,0.06771692130808907,0.07808803972418361,0.0838440104451162
2020-01-03 15:00:00+00:00,0.15369997492652485,0.1442104015757981,0.13942672320637436,0.12880929072789732,0.10797630660956678,0.0887378819477112,0.0681252840957228,0.061273863992090054,0.06771692130808907,0.07808803972418361,0.0838440104451162,0.09179736188045891
2020-01-03 16:00:00+00:00,0.1442104015757981,0.13942672320637436,0.12880929072789732,0.10797630660956678,0.0887378819477112,0.0681252840957228,0.061273863992090054,0.06771692130808907,0.07808803972418361,0.0838440104451162,0.09179736188045891,0.10766517305708394
2020-01-03 17:00:00+00:00,0.13942672320637436,0.12880929072789732,0.10797630660956678,0.0887378819477112,0.0681252840957228,0.061273863992090054,0.06771692130808907,0.07808803972418361,0.0838440104451162,0.09179736188045891,0.10766517305708394,0.12711102008726166
2020-01-03 18:00:00+00:00,0.12880929072789732,0.10797630660956678,0.0887378819477112,0.0681252840957228,0.061273863992090054,0.06771692130808907,0.07808803972418361,0.0838440104451162,0.09179736188045891,0.10766517305708394,0.12711102008726166,0.14546141773473967
2020-01-03 19:00:00+00:00,0.10797630660956678,0.0887378819477112,0.0681252840957228,0.061273863992090054,0.06771692130808907,0.07808803972418361,0.0838440104451162,0.09179736188045891,0.10766517305708394,0.12711102008726166,0.14546141773473967,0.16147831373859592
2020-01-03 20:00:00+00:00,0.0887378819477112,0.0681252840957228,0.061273863992090054,0.06771692130808907,0.07808803972418361,0.0838440104451162,0.09179736188045891,0.10766517305708394,0.12711102008726166,0.14546141773473967,0.16147831373859592,0.1722383490952944
2020-01-03 21:00:00+00:00,0.0681252840957228,0.061273863992090054,0.06771692130808907,0.07808803972418361,0.0838440104451162,0.09179736188045891,0.10766517305708394,0.12711102008726166,0.14546141773473967,0.16147831373859592,0.1722383490952944,0.1733208345799742
2020-01-03 22:00:00+00:00,0.061273863992090054,0.06771692130808907,0.07808803972418361,0.0838440104451162,0.09179736188045891,0.10766517305708394,0.12711102008726166,0.14546141773473967,0.16147831373859592,0.1722383490952944,0.1733208345799742,0.1687640244259024
2020-01-03 23:00:00+00:00,0.06771692130808907,0.07808803972418361,0.0838440104451162,0.09179736188045891,0.10766517305708394,0.12711102008726166,0.14546141773473967,0.16147831373859592,0.1722383490952944,0.1733208345799742,0.1687640244259024,0.1607264076534292
2020-01-04 00:00:00+00:00,0.07808803972418361,0.0838440104451162,0.09179736188045891,0.10766517305708394,0.12711102008726166,0.14546141773473967,0.16147831373859592,0.1722383490952944,0.1733208345799742,0.1687640244259024,0.1607264076534292,0.1609727217158113
2020-01-04 01:00:00+00:00,0.0838440104451162,0.09179736188045891,0.10766517305708394,0.12711102008726166,0.14546141773473967,0.16147831373859592,0.1722383490952944,0.1733208345799742,0.1687640244259024,0.1607264076534292,0.1609727217158113,0.16545823043077218
2020-01-04 02:00:00+00:00,0.09179736188045891,0.10766517305708394,0.12711102008726166,0.14546141773473967,0.16147831373859592,0.1722383490952944,0.1733208345799742,0.1687640244259024,0.1607264076534292,0.1609727217158113,0.16545823043077218,0.16624902820999965
2020-01-04 03:00:00+00:00,0.10766517305708394,0.12711102008726166,0.14546141773473967,0.16147831373859592,0.1722383490952944,0.1733208345799742,0.1687640244259024,0.1607264076534292,0.1609727217158113,0.16545823043077218,0.16624902820999965,0.1672666942045787
2020-01-04 04:00:00+00:00,0.12711102008726166,0.14546141773473967,0.16147831373859592,0.1722383490952944,0.1733208345799742,0.1687640244259024,0.1607264076534292,0.1609727217158113,0.16545823043077218,0.16624902820999965,0.1672666942045787,0.16520543441937988
2020-01-04 05:00:00+00:00,0.14546141773473967,0.16147831373859592,0.1722383490952944,0.1733208345799742,0.1687640244259024,0.1607264076534292,0.1609727217158113,0.16545823043077218,0.16624902820999965,0.1672666942045787,0.16520543441937988,0.1719012877467712
2020-01-04 06:00:00+00:00,0.16147831373859592,0.1722383490952944,0.1733208345799742,0.1687640244259024,0.1607264076534292,0.1609727217158113,0.16545823043077218,0.16624902820999965,0.1672666942045787,0.16520543441937988,0.1719012877467712,0.17195314333885156
2020-01-04 07:00:00+00:00,0.1722383490952944,0.1733208345799742,0.1687640244259024,0.1607264076534292,0.1609727217158113,0.16545823043077218,0.16624902820999965,0.1672666942045787,0.16520543441937988,0.1719012877467712,0.17195314333885156,0.17306803856858186
2020-01-04 08:00:00+00:00,0.1733208345799742,0.1687640244259024,0.1607264076534292,0.1609727217158113,0.16545823043077218,0.16624902820999965,0.1672666942045787,0.16520543441937988,0.1719012877467712,0.17195314333885156,0.17306803856858186,0.1777674516008747
2020-01-04 09:00:00+00:00,0.1687640244259024,0.1607264076534292,0.1609727217158113,0.16545823043077218,0.16624902820999965,0.1672666942045787,0.16520543441937988,0.1719012877467712,0.17195314333885156,0.17306803856858186,0.1777674516008747,0.17911569699496713
2020-01-04 10:00:00+00:00,0.1607264076534292,0.1609727217158113,0.16545823043077218,0.16624902820999965,0.1672666942045787,0.16520543441937988,0.1719012877467712,0.17195314333885156,0.17306803856858186,0.1777674516008747,0.17911569699496713,0.1815399459247292
2020-01-04 11:00:00+00:00,0.1609727217158113,0.16545823043077218,0.16624902820999965,0.1672666942045787,0.16520543441937988,0.1719012877467712,0.17195314333885156,0.17306803856858186,0.1777674516008747,0.17911569699496713,0.1815399459247292,0.1901609381081081
2020-01-04 12:00:00+00:00,0.16545823043077218,0.16624902820999965,0.1672666942045787,0.16520543441937988,0.1719012877467712,0.17195314333885156,0.17306803856858186,0.1777674516008747,0.17911569699496713,0.1815399459247292,0.1901609381081081,0.19735590150927385
2020-01-04 13:00:00+00:00,0.16624902820999965,0.1672666942045787,0.16520543441937988,0.1719012877467712,0.17195314333885156,0.17306803856858186,0.1777674516008747,0.17911569699496713,0.1815399459247292,0.1901609381081081,0.19735590150927385,0.1917166058705223
2020-01-04 14:00:00+00:00,0.1672666942045787,0.16520543441937988,0.1719012877467712,0.17195314333885156,0.17306803856858186,0.1777674516008747,0.17911569699496713,0.1815399459247292,0.1901609381081081,0.19735590150927385,0.1917166058705223,0.18771724333131587
2020-01-04 15:00:00+00:00,0.16520543441937988,0.1719012877467712,0.17195314333885156,0.17306803856858186,0.1777674516008747,0.17911569699496713,0.1815399459247292,0.1901609381081081,0.19735590150927385,0.1917166058705223,0.18771724333131587,0.18129363186234704
2020-01-04 16:00:00+00:00,0.1719012877467712,0.17195314333885156,0.17306803856858186,0.1777674516008747,0.17911569699496713,0.1815399459247292,0.1901609381081081,0.19735590150927385,0.1917166058705223,0.18771724333131587,0.18129363186234704,0.1777544877028547
2020-01-04 17:00:00+00:00,0.17195314333885156,0.17306803856858186,0.1777674516008747,0.17911569699496713,0.1815399459247292,0.1901609381081081,0.19735590150927385,0.1917166058705223,0.18771724333131587,0.18129363186234704,0.1777544877028547,0.1934732140522485
2020-01-04 18:00:00+00:00,0.17306803856858186,0.1777674516008747,0.17911569699496713,0.1815399459247292,0.1901609381081081,0.19735590150927385,0.1917166058705223,0.18771724333131587,0.18129363186234704,0.1777544877028547,0.1934732140522485,0.2044730815223189
2020-01-04 19:00:00+00:00,0.1777674516008747,0.17911569699496713,0.1815399459247292,0.1901609381081081,0.19735590150927385,0.1917166058705223,0.18771724333131587,0.18129363186234704,0.1777544877028547,0.1934732140522485,0.2044730815223189,0.20561390454808923
2020-01-04 20:00:00+00:00,0.17911569699496713,0.1815399459247292,0.1901609381081081,0.19735590150927385,0.1917166058705223,0.18771724333131587,0.18129363186234704,0.1777544877028547,0.1934732140522485,0.2044730815223189,0.20561390454808923,0.20357209060992054
2020-01-04 21:00:00+00:00,0.1815399459247292,0.1901609381081081,0.19735590150927385,0.1917166058705223,0.18771724333131587,0.18129363186234704,0.1777544877028547,0.1934732140522485,0.2044730815223189,0.20561390454808923,0.20357209060992054,0.1965845495770769
2020-01-04 22:00:00+00:00,0.1901609381081081,0.19735590150927385,0.1917166058705223,0.18771724333131587,0.18129363186234704,0.1777544877028547,0.1934732140522485,0.2044730815223189,0.20561390454808923,0.20357209060992054,0.1965845495770769,0.19374545591067097
2020-01-04 23:00:00+00:00,0.19735590150927385,0.1917166058705223,0.18771724333131587,0.18129363186234704,0.1777544877028547,0.1934732140522485,0.2044730815223189,0.20561390454808923,0.20357209060992054,0.1965845495770769,0.19374545591067097,0.18802189493478855
2020-01-05 00:00:00+00:00,0.1917166058705223,0.18771724333131587,0.18129363186234704,0.1777544877028547,0.1934732140522485,0.2044730815223189,0.20561390454808923,0.20357209060992054,0.1965845495770769,0.19374545591067097,0.18802189493478855,0.16670276464070358
2020-01-05 01:00:00+00:00,0.18771724333131587,0.18129363186234704,0.1777544877028547,0.1934732140522485,0.2044730815223189,0.20561390454808923,0.20357209060992054,0.1965845495770769,0.19374545591067097,0.18802189493478855,0.16670276464070358,0.15718078154492665
2020-01-05 02:00:00+00:00,0.18129363186234704,0.1777544877028547,0.1934732140522485,0.2044730815223189,0.20561390454808923,0.20357209060992054,0.1965845495770769,0.19374545591067097,0.18802189493478855,0.16670276464070358,0.15718078154492665,0.15353144425226342
2020-01-05 03:00:00+00:00,0.1777544877028547,0.1934732140522485,0.2044730815223189,0.20561390454808923,0.20357209060992054,0.1965845495770769,0.19374545591067097,0.18802189493478855,0.16670276464070358,0.15718078154492665,0.15353144425226342,0.14906538138433234
2020-01-05 04:00:00+00:00,0.1934732140522485,0.2044730815223189,0.20561390454808923,0.20357209060992054,0.1965845495770769,0.19374545591067097,0.18802189493478855,0.16670276464070358,0.15718078154492665,0.15353144425226342,0.14906538138433234,0.14611609458475552
2020-01-05 05:00:00+00:00,0.2044730815223189,0.20561390454808923,0.20357209060992054,0.1965845495770769,0.19374545591067097,0.18802189493478855,0.16670276464070358,0.15718078154492665,0.15353144425226342,0.14906538138433234,0.14611609458475552,0.14399001530945596
2020-01-05 06:00:00+00:00,0.20561390454808923,0.20357209060992054,0.1965845495770769,0.19374545591067097,0.18802189493478855,0.16670276464070358,0.15718078154492665,0.15353144425226342,0.14906538138433234,0.14611609458475552,0.14399001530945596,0.14293345762081655
2020-01-05 07:00:00+00:00,0.20357209060992054,0.1965845495770769,0.19374545591067097,0.18802189493478855,0.16670276464070358,0.15718078154492665,0.15353144425226342,0.14906538138433234,0.14611609458475552,0.14399001530945596,0.14293345762081655,0.1349541783894335
2020-01-05 08:00:00+00:00,0.1965845495770769,0.19374545591067097,0.18802189493478855,0.16670276464070358,0.15718078154492665,0.15353144425226342,0.14906538138433234,0.14611609458475552,0.14399001530945596,0.14293345762081655,0.1349541783894335,0.12209399155347582
2020-01-05 09:00:00+00:00,0.19374545591067097,0.18802189493478855,0.16670276464070358,0.15718078154492665,0.15353144425226342,0.14906538138433234,0.14611609458475552,0.14399001530945596,0.14293345762081655,0.1349541783894335,0.12209399155347582,0.10196753987724186
2020-01-05 10:00:00+00:00,0.18802189493478855,0.16670276464070358,0.15718078154492665,0.15353144425226342,0.14906538138433234,0.14611609458475552,0.14399001530945596,0.14293345762081655,0.1349541783894335,0.12209399155347582,0.10196753987724186,0.09620508720729946
2020-01-05 11:00:00+00:00,0.16670276464070358,0.15718078154492665,0.15353144425226342,0.14906538138433234,0.14611609458475552,0.14399001530945596,0.14293345762081655,0.1349541783894335,0.12209399155347582,0.10196753987724186,0.09620508720729946,0.08858879712047958
2020-01-05 12:00:00+00:00,0.15718078154492665,0.15353144425226342,0.14906538138433234,0.14611609458475552,0.14399001530945596,0.14293345762081655,0.1349541783894335,0.12209399155347582,0.10196753987724186,0.09620508720729946,0.08858879712047958,0.07476279988202321
2020-01-05 13:00:00+00:00,0.15353144425226342,0.14906538138433234,0.14611609458475552,0.14399001530945596,0.14293345762081655,0.1349541783894335,0.12209399155347582,0.10196753987724186,0.09620508720729946,0.08858879712047958,0.07476279988202321,0.06565566152289022
2020-01-05 14:00:00+00:00,0.14906538138433234,0.14611609458475552,0.14399001530945596,0.14293345762081655,0.1349541783894335,0.12209399155347582,0.10196753987724186,0.09620508720729946,0.08858879712047958,0.07476279988202321,0.06565566152289022,0.05894684429747891
2020-01-05 15:00:00+00:00,0.14611609458475552,0.14399001530945596,0.14293345762081655,0.1349541783894335,0.12209399155347582,0.10196753987724186,0.09620508720729946,0.08858879712047958,0.07476279988202321,0.06565566152289022,0.05894684429747891,0.054467817531527844
2020-01-05 16:00:00+00:00,0.14399001530945596,0.14293345762081655,0.1349541783894335,0.12209399155347582,0.10196753987724186,0.09620508720729946,0.08858879712047958,0.07476279988202321,0.06565566152289022,0.05894684429747891,0.054467817531527844,0.05568642394541885
2020-01-05 17:00:00+00:00,0.14293345762081655,0.1349541783894335,0.12209399155347582,0.10196753987724186,0.09620508720729946,0.08858879712047958,0.07476279988202321,0.06565566152289022,0.05894684429747891,0.054467817531527844,0.05568642394541885,0.05190744767255457
2020-01-05 18:00:00+00:00,0.1349541783894335,0.12209399155347582,0.10196753987724186,0.09620508720729946,0.08858879712047958,0.07476279988202321,0.06565566152289022,0.05894684429747891,0.054467817531527844,0.05568642394541885,0.05190744767255457,0.04438838682088559
2020-01-05 19:00:00+00:00,0.12209399155347582,0.10196753987724186,0.09620508720729946,0.08858879712047958,0.07476279988202321,0.06565566152289022,0.05894684429747891,0.054467817531527844,0.05568642394541885,0.05190744767255457,0.04438838682088559,0.04077145927327253
2020-01-05 20:00:00+00:00,0.10196753987724186,0.09620508720729946,0.08858879712047958,0.07476279988202321,0.06565566152289022,0.05894684429747891,0.054467817531527844,0.05568642394541885,0.05190744767255457,0.04438838682088559,0.04077145927327253,0.03657115631475413
2020-01-05 21:00:00+00:00,0.09620508720729946,0.08858879712047958,0.07476279988202321,0.06565566152289022,0.05894684429747891,0.054467817531527844,0.05568642394541885,0.05190744767255457,0.04438838682088559,0.04077145927327253,0.03657115631475413,0.037770316881615355
2020-01-05 22:00:00+00:00,0.08858879712047958,0.07476279988202321,0.06565566152289022,0.05894684429747891,0.054467817531527844,0.05568642394541885,0.05190744767255457,0.04438838682088559,0.04077145927327253,0.03657115631475413,0.037770316881615355,0.042346572882716926
2020-01-05 23:00:00+00:00,0.07476279988202321,0.06565566152289022,0.05894684429747891,0.054467817531527844,0.05568642394541885,0.05190744767255457,0.04438838682088559,0.04077145927327253,0.03657115631475413,0.037770316881615355,0.042346572882716926,0.04661169533133604
2020-01-06 00:00:00+00:00,0.06565566152289022,0.05894684429747891,0.054467817531527844,0.05568642394541885,0.05190744767255457,0.04438838682088559,0.04077145927327253,0.03657115631475413,0.037770316881615355,0.042346572882716926,0.04661169533133604,0.06112477916485881
2020-01-06 01:00:00+00:00,0.05894684429747891,0.054467817531527844,0.05568642394541885,0.05190744767255457,0.04438838682088559,0.04077145927327253,0.03657115631475413,0.037770316881615355,0.042346572882716926,0.04661169533133604,0.06112477916485881,0.08130308643317312
